p1.cpfCnpj,p2.cpfCnpj,frequency
11118769000125,05267928000150,1
02896042000188,24280828000290,1
10833520000139,46849303000184,1
19570720000382,41118886000150,1
14651877000157,00007036507420,1
00011749024500,00051892480468,1
03820742000151,09248450000172,1
09323098000192,08846230000188,1
00010206637403,00005938126460,1
00995371000150,05967785000190,1
00002250249423,00061837270406,1
15348142000111,02871166000109,1
04453838000191,40941973000140,1
00004531903404,00091056420430,1
41118886000150,06628333000146,1
07400977000145,01292729000141,1
04654716000163,16098138000105,1
12940493000129,17318988000134,1
07910782000145,00036290564749,1
31559693000180,17489702000183,1
09685217000157,04438212000106,1
24395873000109,19297022000193,1
05932624000160,05150338000143,1
00995371000150,60665981000703,1
01034997000163,20180711000100,1
04453838000191,10831701000126,1
07220883000194,02502563000103,1
07543314000180,10575163000156,1
17892706000108,05992126000103,1
61374161000130,61585824000165,1
07275584000157,04408503000151,1
02891580000180,04650811000199,1
11807734000101,00785860000188,1
08878428000143,00006023624405,1
17020542000129,04980028000193,1
19070369000107,10286009000164,1
14792977000101,05393059000100,1
00006005639447,00008711011491,1
04453838000191,35797364000129,1
20390401000102,18043195000112,1
00003677980429,10204697000176,1
07766436000135,05992126000103,1
70114780000186,10226284000192,1
05080834000178,00930087000104,1
00879316000103,11448947000186,1
09632333000108,02629120000188,1
00088837807449,07694009000270,1
00004539092480,00010206637403,1
24504409000103,02355633000148,1
14642522000100,17892706000108,1
02871166000109,05253747000175,1
00412029000180,07852447000138,1
61100244000130,06948769000112,1
02956500000127,19447850000160,1
11030605000141,19253218000186,1
11392682000141,05234897000131,1
06788308000120,24116337000127,1
04469133000162,10779833000156,1
04826424000160,05424439000165,1
08987320000199,03100722000106,1
16541244000111,14515360000130,1
00005079046481,00003466554470,1
00006916054409,00007319149451,1
02723334000119,12970380000176,1
09268680000101,15610424000145,1
13895847000123,10140642000140,1
18967438000109,19125796000137,1
00062225588449,00007215939413,1
19464948000126,13736504000116,1
12673901000123,10365996000192,1
40787152000109,02975570000122,1
07190090000170,20596450000104,1
00016206983404,10703911000139,1
10779833000156,59231530000193,1
11426166000190,50248780000919,1
00003968868412,00007502775480,1
16682179000144,10483375000103,1
01304405000186,06154980000163,1
07197983000147,10779833000156,1
01274126000117,01571702000198,1
04502287000109,00002839250438,1
09140351000172,13433905000105,1
13441051000109,04826424000160,1
13541403000190,17088559000118,1
95433397000111,11405384000149,1
09004901000126,12209627000136,1
00821449000110,05449553000140,1
14651877000157,09004901000126,1
10831701000126,11089066000116,1
07316919000138,07354656000151,1
01558483000107,04826424000160,1
00051892480468,00009269120465,1
59231530000193,44734671000151,1
05008240000156,08819724000173,1
00006023624405,00002368148426,1
08228010000190,15348142000111,1
12728929000110,10529810000193,1
10899720000194,00388857000120,1
04922653000189,08819724000173,1
12711139000122,01823326000181,1
00026426962864,00001922435430,1
49324221000880,03968926000163,1
19752596000104,20873342000123,1
21325485000163,11574829000114,1
07130287000113,02718049000100,1
06198597000107,09137879000192,1
06224321000156,01961103000180,1
61074175000138,09376159000180,1
07354656000151,11505107000108,1
05341808000156,10760106000147,1
00002715443412,03255805000174,1
41118886000150,81887838000140,1
00016117107404,00004291671482,1
00039578046472,00005168897452,1
08834137000153,35496595000100,1
09012856000151,05902346000107,1
01823326000181,07190090000170,1
14455837000130,18912516000178,1
05000571000140,00740719000169,1
00007191644435,19578769000110,1
00020559364415,17318988000134,1
03086586000147,09623522000114,1
00003448173428,00004252017408,1
44734671000151,04301884000175,1
16355380000117,08134975000114,1
07354656000151,11087496000107,1
10464359000173,07592004000155,1
11426166000190,06069729000281,1
11101480000101,07803384000200,1
04104117000761,02323033000106,1
19881445000156,11508867000179,1
00000356157881,00005892415406,1
05887665000182,05753974000160,1
08198611000106,11278315000111,1
10635861000108,10464359000173,1
08766483000141,04420916000828,1
03100722000106,09339057000194,1
00007089159493,00095155198453,1
02213325000269,00412020000170,1
61068755000112,08819724000173,1
14628421000176,00002909912426,1
20381795000132,09185570000178,1
22114083000182,12613006000113,1
06243407000126,07227808000155,1
07354656000151,08706350000180,1
14394723000127,05301712000164,1
05375249000103,02956500000127,1
04358556000105,35423169000139,1
05364404000188,18658386000199,1
02419399000175,04730158000178,1
12545523000283,05896401000195,1
87942454000160,16502551000193,1
00002678473430,00002201679401,1
03086586000147,05364404000188,1
21833126000117,00008223456419,1
40787152000109,75014167000100,1
16098138000105,24116337000127,1
05024954000158,24500613000156,1
17020542000129,88766936000179,1
63478895000194,70100615000256,1
00079884733449,05570421000171,1
05623324000108,08716557000135,1
08686875000109,41116138000138,1
67729178000220,35425172000191,1
11896538000142,00071471448487,1
04826424000160,17512503000149,1
15218561000139,42799163000126,1
12209627000136,08184364000180,1
05218264000130,18425308000144,1
00011939679451,00003873851423,1
03169409000124,10319612000103,1
07227808000155,09156195000138,1
01524633000161,32040529000125,1
07190090000170,17489702000183,1
09370263000167,18107594000108,1
08108744000136,04015056000170,1
00051892480468,00018608374846,1
34151100001374,14168536000125,1
02485475000140,11505107000108,1
08766483000141,05219643000144,1
12916888000196,70100615000256,1
12202061000110,24504409000103,1
04826424000160,11791908000187,1
10852945000195,10831701000126,1
01496690000184,24084386000125,1
14642522000100,03259614000180,1
04203988000147,14651898000172,1
70100615000256,08841421000157,1
00058337628472,00095155198453,1
00003873851423,00006916054409,1
42799163000126,67729178000220,1
14880083000165,14678431000116,1
35334424000177,13441051000109,1
13312369000181,10291098000137,1
18658386000199,05215437000166,1
00010334867444,00006434767412,1
00004291671482,24175938000100,1
02517553000141,00004825144420,1
00005939070434,13174062000161,1
08848483000190,04654716000163,1
07105780000183,02223342000104,1
14651877000157,13299489000196,1
00004851093446,00005168897452,1
00041432045415,00064649032415,1
16826043000160,07552997000212,1
00028889176881,00010229992498,1
21874174000153,18033461000126,1
01545203000126,14466399000105,1
00995371000150,54858014000170,1
08819724000173,12728929000110,1
01747501000107,61409355000123,1
04654716000163,09389295000104,1
00009472693474,00007642826460,1
70100615000256,08327231000116,1
40869463000109,01747501000107,1
11405384000149,11456156000106,1
18086374000137,10758902000145,1
01571702000198,60665981000622,1
41203514000121,09065654000178,1
08600611000182,10365996000192,1
00046127879353,00088440532415,1
40964066000116,01245055000124,1
02213325000269,07804978000155,1
35715234000108,13132866000106,1
05000571000140,05267928000150,1
07543314000180,00004825144420,1
01399919000162,00019113854453,1
10611471000190,03246587000101,1
10761617000183,19005967000194,1
00006673316462,04408503000151,1
05301712000164,00530353000101,1
14209485000132,15586856000168,1
10806118000165,11054242000184,1
13577092000119,01222778000108,1
06207441000145,03149182000155,1
05916243000198,08268683000174,1
21069826000187,18783334000144,1
07766436000135,11500957000113,1
09004901000126,01615529000182,1
16837482000179,06985921000137,1
01789822000166,41205907000174,1
01618116000151,07526979000185,1
04420916000828,18024639000172,1
03395396000101,41149410000186,1
00010420768475,00009476481439,1
04654716000163,02483940000104,1
03086586000147,15479263000100,1
05080790000186,24500613000156,1
35499581000132,17318988000134,1
40787152000109,09912095000194,1
05548063000109,00558943000134,1
02718068000136,15218934000171,1
15984883000199,16515252000193,1
05932624000160,63478895000194,1
00098207830468,00046127879353,1
07197088000122,00004064903412,1
00001689336404,00008873409466,1
01098180000159,24084386000125,1
10291098000137,03092570000147,1
12882932000194,70097530000185,1
10464359000173,01331989000189,1
03149182000155,11405384000149,1
00000018526470,13551842000183,1
02956500000127,09143181000180,1
00046798854400,06224321000156,1
04099366000110,09478023000180,1
19549100000108,03186531000109,1
13171283000186,05893097000122,1
10782385000140,08370039000102,1
09358430000154,07239645000120,1
06985921000137,16837482000179,1
00003466136474,00079884733449,1
07239327000160,08778201000126,1
10648787000156,02956500000127,1
07130287000113,08730491000138,1
09632333000108,05613388000110,1
41141383000103,00785860000188,1
24116337000127,41152398000169,1
05393059000100,05138559000104,1
14209485000132,24504409000103,1
09266128000176,00003997200491,1
06081565000127,02468543000163,1
06224321000156,09007162000126,1
03372418000118,08934225000127,1
05765913000112,11506846000114,1
00011939679451,24175938000100,1
06217437000168,10710555000180,1
00046831665420,00002304613446,1
08778201000126,04275808000132,1
90909631000110,05000571000140,1
70097530001157,16925732000122,1
12614707000177,02659765000163,1
08399743000198,04802169000116,1
20596450000104,22932728000194,1
06234797000178,42799163000126,1
04980028000193,17020542000129,1
11807734000101,13312369000181,1
00003466136474,00011185191402,1
24084386000125,12806121000104,1
15218561000139,04064641000160,1
88766936000179,07354656000151,1
07272309000180,09127775000105,1
19447850000160,00089149025449,1
76344795000117,10673625000178,1
07206389000175,01496690000184,1
10997953000120,00002723204472,1
00009476481439,00006798987435,1
14455837000130,05949261000176,1
00013300270430,01995578000198,1
07803384000200,95433397000111,1
09127069000155,16355380000117,1
32734295000116,06234797000178,1
00007215939413,00009569928468,1
08778201000126,09007162000126,1
16502551000193,87942454000160,1
00097765961420,00018608374846,1
00002723204472,04696443000110,1
05215437000166,01884446000199,1
00046831665420,00002658376421,1
08160290000142,07197983000147,1
14101470000156,09912207000107,1
04523923000189,11899853000123,1
02709865000157,14510053000167,1
18033824000123,18043195000112,1
05393059000100,09339057000194,1
10635861000108,07592004000155,1
06039211000114,10286009000164,1
03705891000170,00568160000131,1
10292460000194,08525867000172,1
00091683424468,01252610000145,1
08771702000180,40964066000116,1
12916888000196,24104309000190,1
00010334867444,00000356157881,1
07804037000111,06880808000197,1
09137879000192,05765913000112,1
17602864000186,07227808000155,1
60383338000100,59231530000193,1
21262327000101,04679119000193,1
10291098000137,61775730000159,1
04499351000140,07123473000125,1
03834750000157,11456156000106,1
07358710000137,17318988000134,1
11030605000141,15155318000119,1
11405384000149,09004901000126,1
05932624000160,02520829000140,1
00004133903498,00007424803484,1
04499351000140,07190090000170,1
08750590000181,03694811000128,1
03160525000182,19447850000160,1
07485559000106,09183224000150,1
41138298000188,70097282000172,1
32734295000116,60383338000100,1
17171401000107,00879316000103,1
12863876000140,19407083000166,1
81887838000140,05782733000149,1
00004765560406,00075350955420,1
08370039000102,41141383000103,1
01066270000168,10391836000118,1
16417577000133,10564673000128,1
02483940000104,02307605000155,1
09185570000178,06229829000147,1
00010475683498,00076845435472,1
10291098000137,05253747000175,1
05967785000190,05000571000140,1
19580923000198,20596450000104,1
10831701000126,65817900000171,1
41203514000121,08686875000109,1
08987320000199,10391836000118,1
16541244000111,08321484000182,1
02717087000148,11451337000131,1
11807734000101,18967438000109,1
09268680000101,10564673000128,1
04730158000178,02419399000175,1
05896491000114,07389284000107,1
19519624000148,07526979000185,1
07575881000118,14313838000140,1
18510799000121,40976334000110,1
03919466000183,17651770000105,1
13029173000184,19493224000100,1
18658386000199,03100722000106,1
03500110000100,24099772000190,1
00007424803484,00006798987435,1
00020559364415,03365134000102,1
40787152000109,10445253000122,1
11089066000116,10806118000165,1
09912207000107,14466615000112,1
10806118000165,18739858000138,1
07354656000151,05956054000149,1
00021976863805,00053336143853,1
00041457846420,04055334000113,1
13115862000101,14651898000172,1
18137533000185,15538725000105,1
10641999000101,17322542000183,1
10779833000156,78451614000187,1
02240730000195,07523694000190,1
04523923000189,05110330000153,1
05449553000140,12630382000116,1
00008250785479,00007713456406,1
15348142000111,05765913000112,1
10779833000156,58426628000133,1
78451614000187,05150338000143,1
04438212000106,03160525000182,1
49351786001071,06628333000146,1
08829277000133,02659765000163,1
08649539000188,13838741000198,1
14936451000140,09600517000196,1
07804978000155,05080834000178,1
00008752027481,00004851093446,1
10331873000130,11336916000133,1
